ts_ms,kind,id,sub,outcome,end_ms,latency_ms,detail
49444.11,CALL,W6-142,greet,v3,49444.13,0.02,"Hiya, W6-142! Long time no see! (from greeter v3"
49445.2,CALL,W5-143,greet,v3,49445.26,0.06,"Hiya, W5-143! Long time no see! (from greeter v3"
49445.99,CALL,W4-142,greet,v3,49446.01,0.02,"Hiya, W4-142! Long time no see! (from greeter v3"
49447.92,CALL,W0-142,greet,v3,49447.93,0.01,"Hiya, W0-142! Long time no see! (from greeter v3"
49448.42,CALL,W7-142,greet,v3,49448.47,0.05,"Hiya, W7-142! Long time no see! (from greeter v3"
49449.57,CALL,W3-143,greet,v3,49449.61,0.03,"Hiya, W3-143! Long time no see! (from greeter v3"
49451.56,CALL,W2-143,greet,v3,49451.61,0.05,"Hiya, W2-143! Long time no see! (from greeter v3"
49451.7,CALL,W1-143,greet,v3,49451.72,0.02,"Hiya, W1-143! Long time no see! (from greeter v3"
49454.27,CALL,W6-143,greet,v3,49454.28,0.01,"Hiya, W6-143! Long time no see! (from greeter v3"
49455.42,CALL,W5-144,greet,v3,49455.44,0.02,"Hiya, W5-144! Long time no see! (from greeter v3"
49457.26,CALL,W4-143,greet,v3,49457.3,0.04,"Hiya, W4-143! Long time no see! (from greeter v3"
49458.1,CALL,W0-143,greet,v3,49458.12,0.02,"Hiya, W0-143! Long time no see! (from greeter v3"
49458.6,CALL,W7-143,greet,v3,49458.62,0.02,"Hiya, W7-143! Long time no see! (from greeter v3"
49459.73,CALL,W3-144,greet,v3,49459.75,0.02,"Hiya, W3-144! Long time no see! (from greeter v3"
49462.5,CALL,W2-144,greet,v3,49462.52,0.02,"Hiya, W2-144! Long time no see! (from greeter v3"
49462.55,CALL,W1-144,greet,v3,49462.56,0.01,"Hiya, W1-144! Long time no see! (from greeter v3"
49465.02,CALL,W6-144,greet,v3,49465.04,0.02,"Hiya, W6-144! Long time no see! (from greeter v3"
49466.2,CALL,W5-145,greet,v3,49466.24,0.04,"Hiya, W5-145! Long time no see! (from greeter v3"
49468.1,CALL,W4-144,greet,v3,49468.19,0.08,"Hiya, W4-144! Long time no see! (from greeter v3"
49468.78,CALL,W0-144,greet,v3,49468.8,0.02,"Hiya, W0-144! Long time no see! (from greeter v3"
49469.27,CALL,W7-144,greet,v3,49469.32,0.05,"Hiya, W7-144! Long time no see! (from greeter v3"
49470.5,CALL,W3-145,greet,v3,49470.51,0.01,"Hiya, W3-145! Long time no see! (from greeter v3"
49473.41,CALL,W1-145,greet,v3,49473.5,0.09,"Hiya, W1-145! Long time no see! (from greeter v3"
49473.52,CALL,W2-145,greet,v3,49473.54,0.02,"Hiya, W2-145! Long time no see! (from greeter v3"
49475.93,CALL,W6-145,greet,v3,49475.95,0.02,"Hiya, W6-145! Long time no see! (from greeter v3"
49477.03,CALL,W5-146,greet,v3,49477.08,0.05,"Hiya, W5-146! Long time no see! (from greeter v3"
49478.84,CALL,W4-145,greet,v3,49478.86,0.02,"Hiya, W4-145! Long time no see! (from greeter v3"
49479.43,CALL,W0-145,greet,v3,49479.44,0.02,"Hiya, W0-145! Long time no see! (from greeter v3"
49479.94,CALL,W7-145,greet,v3,49479.97,0.02,"Hiya, W7-145! Long time no see! (from greeter v3"
49481.16,CALL,W3-146,greet,v3,49481.18,0.02,"Hiya, W3-146! Long time no see! (from greeter v3"
49484.29,CALL,W2-146,greet,v3,49484.33,0.04,"Hiya, W2-146! Long time no see! (from greeter v3"
49484.38,CALL,W1-146,greet,v3,49484.4,0.02,"Hiya, W1-146! Long time no see! (from greeter v3"
49486.72,CALL,W6-146,greet,v3,49486.75,0.02,"Hiya, W6-146! Long time no see! (from greeter v3"
49487.82,CALL,W5-147,greet,v3,49487.85,0.03,"Hiya, W5-147! Long time no see! (from greeter v3"
49489.8,CALL,W4-146,greet,v3,49489.82,0.02,"Hiya, W4-146! Long time no see! (from greeter v3"
49490.43,CALL,W0-146,greet,v3,49490.44,0.02,"Hiya, W0-146! Long time no see! (from greeter v3"
49490.92,CALL,W7-146,greet,v3,49490.94,0.02,"Hiya, W7-146! Long time no see! (from greeter v3"
49492.39,CALL,W3-147,greet,v3,49492.4,0.02,"Hiya, W3-147! Long time no see! (from greeter v3"
49495.19,CALL,W2-147,greet,v3,49495.21,0.02,"Hiya, W2-147! Long time no see! (from greeter v3"
49495.23,CALL,W1-147,greet,v3,49495.27,0.04,"Hiya, W1-147! Long time no see! (from greeter v3"
49497.6,CALL,W6-147,greet,v3,49497.64,0.04,"Hiya, W6-147! Long time no see! (from greeter v3"
49498.91,CALL,W5-148,greet,v3,49498.93,0.02,"Hiya, W5-148! Long time no see! (from greeter v3"
49500.69,CALL,W4-147,greet,v3,49500.72,0.03,"Hiya, W4-147! Long time no see! (from greeter v3"
49501.32,CALL,W0-147,greet,v3,49501.36,0.04,"Hiya, W0-147! Long time no see! (from greeter v3"
49502.08,CALL,W7-147,greet,v3,49502.1,0.02,"Hiya, W7-147! Long time no see! (from greeter v3"
49503.3,CALL,W3-148,greet,v3,49503.31,0.01,"Hiya, W3-148! Long time no see! (from greeter v3"
49506.3,CALL,W2-148,greet,v3,49506.39,0.08,"Hiya, W2-148! Long time no see! (from greeter v3"
49506.4,CALL,W1-148,greet,v3,49506.42,0.02,"Hiya, W1-148! Long time no see! (from greeter v3"
49508.84,CALL,W6-148,greet,v3,49508.86,0.02,"Hiya, W6-148! Long time no see! (from greeter v3"
49509.88,CALL,W5-149,greet,v3,49509.9,0.02,"Hiya, W5-149! Long time no see! (from greeter v3"
49511.98,CALL,W4-148,greet,v3,49512.0,0.02,"Hiya, W4-148! Long time no see! (from greeter v3"
49512.5,CALL,W0-148,greet,v3,49512.52,0.02,"Hiya, W0-148! Long time no see! (from greeter v3"
49513.02,CALL,W7-148,greet,v3,49513.06,0.04,"Hiya, W7-148! Long time no see! (from greeter v3"
49514.21,CALL,W3-149,greet,v3,49514.26,0.04,"Hiya, W3-149! Long time no see! (from greeter v3"
49517.53,CALL,W1-149,greet,v3,49517.55,0.02,"Hiya, W1-149! Long time no see! (from greeter v3"
49517.59,CALL,W2-149,greet,v3,49517.61,0.02,"Hiya, W2-149! Long time no see! (from greeter v3"
49518.88,CALL,W6-149,greet,v3,49518.89,0.01,"Hiya, W6-149! Long time no see! (from greeter v3"
49520.04,CALL,W5-150,greet,v3,49520.06,0.02,"Hiya, W5-150! Long time no see! (from greeter v3"
49523.07,CALL,W4-149,greet,v3,49523.12,0.05,"Hiya, W4-149! Long time no see! (from greeter v3"
49523.92,CALL,W0-149,greet,v3,49523.94,0.02,"Hiya, W0-149! Long time no see! (from greeter v3"
49524.41,CALL,W3-150,greet,v3,49524.43,0.02,"Hiya, W3-150! Long time no see! (from greeter v3"
49524.45,CALL,W7-149,greet,v3,49524.47,0.02,"Hiya, W7-149! Long time no see! (from greeter v3"
49527.66,CALL,W1-150,greet,v3,49527.68,0.02,"Hiya, W1-150! Long time no see! (from greeter v3"
49527.73,CALL,W2-150,greet,v3,49527.74,0.02,"Hiya, W2-150! Long time no see! (from greeter v3"
49528.92,CALL,W6-150,greet,v3,49529.05,0.13,"Hiya, W6-150! Long time no see! (from greeter v3"
49530.15,CALL,W5-151,greet,v3,49530.19,0.04,"Hiya, W5-151! Long time no see! (from greeter v3"
49533.27,CALL,W4-150,greet,v3,49533.28,0.01,"Hiya, W4-150! Long time no see! (from greeter v3"
49535.2,CALL,W0-150,greet,v3,49535.24,0.05,"Hiya, W0-150! Long time no see! (from greeter v3"
49535.73,CALL,W3-151,greet,v3,49535.76,0.03,"Hiya, W3-151! Long time no see! (from greeter v3"
49535.8,CALL,W7-150,greet,v3,49535.85,0.06,"Hiya, W7-150! Long time no see! (from greeter v3"
49537.95,CALL,W1-151,greet,v3,49537.96,0.01,"Hiya, W1-151! Long time no see! (from greeter v3"
49538.0,CALL,W2-151,greet,v3,49538.01,0.02,"Hiya, W2-151! Long time no see! (from greeter v3"
49539.16,CALL,W6-151,greet,v3,49539.18,0.02,"Hiya, W6-151! Long time no see! (from greeter v3"
49540.55,CALL,W5-152,greet,v3,49540.56,0.01,"Hiya, W5-152! Long time no see! (from greeter v3"
49543.37,CALL,W4-151,greet,v3,49543.39,0.02,"Hiya, W4-151! Long time no see! (from greeter v3"
49545.49,CALL,W0-151,greet,v3,49545.5,0.01,"Hiya, W0-151! Long time no see! (from greeter v3"
49546.02,CALL,W7-151,greet,v3,49546.06,0.04,"Hiya, W7-151! Long time no see! (from greeter v3"
49546.11,CALL,W3-152,greet,v3,49546.12,0.01,"Hiya, W3-152! Long time no see! (from greeter v3"
49549.06,CALL,W2-152,greet,v3,49549.08,0.02,"Hiya, W2-152! Long time no see! (from greeter v3"
49549.11,CALL,W1-152,greet,v3,49549.12,0.02,"Hiya, W1-152! Long time no see! (from greeter v3"
49550.37,CALL,W6-152,greet,v3,49550.38,0.01,"Hiya, W6-152! Long time no see! (from greeter v3"
49551.57,CALL,W5-153,greet,v3,49551.6,0.03,"Hiya, W5-153! Long time no see! (from greeter v3"
49554.5,CALL,W4-152,greet,v3,49554.52,0.02,"Hiya, W4-152! Long time no see! (from greeter v3"
49556.45,CALL,W0-152,greet,v3,49556.48,0.03,"Hiya, W0-152! Long time no see! (from greeter v3"
49557.14,CALL,W7-152,greet,v3,49557.16,0.02,"Hiya, W7-152! Long time no see! (from greeter v3"
49557.18,CALL,W3-153,greet,v3,49557.19,0.01,"Hiya, W3-153! Long time no see! (from greeter v3"
49560.12,CALL,W1-153,greet,v3,49560.14,0.02,"Hiya, W1-153! Long time no see! (from greeter v3"
49560.15,CALL,W2-153,greet,v3,49560.17,0.02,"Hiya, W2-153! Long time no see! (from greeter v3"
49561.24,CALL,W6-153,greet,v3,49561.25,0.01,"Hiya, W6-153! Long time no see! (from greeter v3"
49562.42,CALL,W5-154,greet,v3,49562.52,0.1,"Hiya, W5-154! Long time no see! (from greeter v3"
49565.32,CALL,W4-153,greet,v3,49565.34,0.02,"Hiya, W4-153! Long time no see! (from greeter v3"
49567.34,CALL,W0-153,greet,v3,49567.36,0.02,"Hiya, W0-153! Long time no see! (from greeter v3"
49567.86,CALL,W3-154,greet,v3,49567.92,0.05,"Hiya, W3-154! Long time no see! (from greeter v3"
49567.95,CALL,W7-153,greet,v3,49567.96,0.01,"Hiya, W7-153! Long time no see! (from greeter v3"
49570.26,CALL,W2-154,greet,v3,49570.28,0.02,"Hiya, W2-154! Long time no see! (from greeter v3"
49570.85,CALL,W1-154,greet,v3,49570.86,0.01,"Hiya, W1-154! Long time no see! (from greeter v3"
49572.01,CALL,W6-154,greet,v3,49572.05,0.04,"Hiya, W6-154! Long time no see! (from greeter v3"
49573.3,CALL,W5-155,greet,v3,49573.32,0.02,"Hiya, W5-155! Long time no see! (from greeter v3"
49576.29,CALL,W4-154,greet,v3,49576.32,0.03,"Hiya, W4-154! Long time no see! (from greeter v3"
49578.23,CALL,W0-154,greet,v3,49578.25,0.02,"Hiya, W0-154! Long time no see! (from greeter v3"
49578.74,CALL,W3-155,greet,v3,49578.77,0.02,"Hiya, W3-155! Long time no see! (from greeter v3"
49578.81,CALL,W7-154,greet,v3,49578.83,0.02,"Hiya, W7-154! Long time no see! (from greeter v3"
49581.25,CALL,W2-155,greet,v3,49581.26,0.02,"Hiya, W2-155! Long time no see! (from greeter v3"
49581.28,CALL,W1-155,greet,v3,49581.29,0.02,"Hiya, W1-155! Long time no see! (from greeter v3"
49583.02,CALL,W6-155,greet,v3,49583.03,0.01,"Hiya, W6-155! Long time no see! (from greeter v3"
49584.22,CALL,W5-156,greet,v3,49584.24,0.02,"Hiya, W5-156! Long time no see! (from greeter v3"
49587.06,CALL,W4-155,greet,v3,49587.1,0.04,"Hiya, W4-155! Long time no see! (from greeter v3"
49588.8,CALL,W0-155,greet,v3,49588.86,0.06,"Hiya, W0-155! Long time no see! (from greeter v3"
49589.41,CALL,W7-155,greet,v3,49589.43,0.02,"Hiya, W7-155! Long time no see! (from greeter v3"
49589.46,CALL,W3-156,greet,v3,49589.48,0.01,"Hiya, W3-156! Long time no see! (from greeter v3"
49591.98,CALL,W2-156,greet,v3,49591.99,0.02,"Hiya, W2-156! Long time no see! (from greeter v3"
49592.02,CALL,W1-156,greet,v3,49592.04,0.02,"Hiya, W1-156! Long time no see! (from greeter v3"
49593.78,CALL,W6-156,greet,v3,49593.8,0.02,"Hiya, W6-156! Long time no see! (from greeter v3"
49595.33,CALL,W5-157,greet,v3,49595.34,0.01,"Hiya, W5-157! Long time no see! (from greeter v3"
49597.84,CALL,W4-156,greet,v3,49597.89,0.05,"Hiya, W4-156! Long time no see! (from greeter v3"
49599.39,CALL,W0-156,greet,v3,49599.42,0.04,"Hiya, W0-156! Long time no see! (from greeter v3"
49599.56,CALL,W7-156,greet,v3,49599.58,0.02,"Hiya, W7-156! Long time no see! (from greeter v3"
49600.13,CALL,W3-157,greet,v3,49600.14,0.02,"Hiya, W3-157! Long time no see! (from greeter v3"
49602.82,CALL,W1-157,greet,v3,49602.85,0.03,"Hiya, W1-157! Long time no see! (from greeter v3"
49602.88,CALL,W2-157,greet,v3,49602.89,0.01,"Hiya, W2-157! Long time no see! (from greeter v3"
49604.68,CALL,W6-157,greet,v3,49604.7,0.02,"Hiya, W6-157! Long time no see! (from greeter v3"
49605.85,CALL,W5-158,greet,v3,49605.87,0.02,"Hiya, W5-158! Long time no see! (from greeter v3"
49608.3,CALL,W4-157,greet,v3,49608.32,0.02,"Hiya, W4-157! Long time no see! (from greeter v3"
49609.45,CALL,W0-157,greet,v3,49609.47,0.02,"Hiya, W0-157! Long time no see! (from greeter v3"
49609.98,CALL,W7-157,greet,v3,49609.99,0.01,"Hiya, W7-157! Long time no see! (from greeter v3"
49611.41,CALL,W3-158,greet,v3,49611.43,0.02,"Hiya, W3-158! Long time no see! (from greeter v3"
49613.6,CALL,W1-158,greet,v3,49613.73,0.12,"Hiya, W1-158! Long time no see! (from greeter v3"
49613.74,CALL,W2-158,greet,v3,49613.76,0.01,"Hiya, W2-158! Long time no see! (from greeter v3"
49615.64,CALL,W6-158,greet,v3,49615.66,0.01,"Hiya, W6-158! Long time no see! (from greeter v3"
49616.82,CALL,W5-159,greet,v3,49616.84,0.02,"Hiya, W5-159! Long time no see! (from greeter v3"
49619.51,CALL,W4-158,greet,v3,49619.57,0.06,"Hiya, W4-158! Long time no see! (from greeter v3"
49619.61,CALL,W0-158,greet,v3,49619.62,0.01,"Hiya, W0-158! Long time no see! (from greeter v3"
49620.15,CALL,W7-158,greet,v3,49620.17,0.02,"Hiya, W7-158! Long time no see! (from greeter v3"
49622.76,CALL,W3-159,greet,v3,49622.78,0.02,"Hiya, W3-159! Long time no see! (from greeter v3"
49623.9,CALL,W2-159,greet,v3,49623.96,0.05,"Hiya, W2-159! Long time no see! (from greeter v3"
49623.99,CALL,W1-159,greet,v3,49624.01,0.02,"Hiya, W1-159! Long time no see! (from greeter v3"
49625.84,CALL,W6-159,greet,v3,49625.86,0.02,"Hiya, W6-159! Long time no see! (from greeter v3"
49626.95,CALL,W5-160,greet,v3,49626.98,0.03,"Hiya, W5-160! Long time no see! (from greeter v3"
49630.61,CALL,W0-159,greet,v3,49630.63,0.02,"Hiya, W0-159! Long time no see! (from greeter v3"
49630.65,CALL,W4-159,greet,v3,49630.66,0.02,"Hiya, W4-159! Long time no see! (from greeter v3"
49631.15,CALL,W7-159,greet,v3,49631.17,0.02,"Hiya, W7-159! Long time no see! (from greeter v3"
49633.68,CALL,W3-160,greet,v3,49633.69,0.01,"Hiya, W3-160! Long time no see! (from greeter v3"
49634.78,CALL,W2-160,greet,v3,49634.81,0.03,"Hiya, W2-160! Long time no see! (from greeter v3"
49634.83,CALL,W1-160,greet,v3,49634.84,0.01,"Hiya, W1-160! Long time no see! (from greeter v3"
49636.5,CALL,W6-160,greet,v3,49636.53,0.03,"Hiya, W6-160! Long time no see! (from greeter v3"
49637.68,CALL,W5-161,greet,v3,49637.75,0.07,"Hiya, W5-161! Long time no see! (from greeter v3"
49641.36,CALL,W0-160,greet,v3,49641.38,0.02,"Hiya, W0-160! Long time no see! (from greeter v3"
49641.4,CALL,W4-160,greet,v3,49641.41,0.02,"Hiya, W4-160! Long time no see! (from greeter v3"
49641.89,CALL,W7-160,greet,v3,49641.91,0.02,"Hiya, W7-160! Long time no see! (from greeter v3"
49644.35,CALL,W3-161,greet,v3,49644.36,0.02,"Hiya, W3-161! Long time no see! (from greeter v3"
49645.56,CALL,W1-161,greet,v3,49645.59,0.03,"Hiya, W1-161! Long time no see! (from greeter v3"
49645.61,CALL,W2-161,greet,v3,49645.63,0.02,"Hiya, W2-161! Long time no see! (from greeter v3"
49647.39,CALL,W6-161,greet,v3,49647.41,0.02,"Hiya, W6-161! Long time no see! (from greeter v3"
49648.67,CALL,W5-162,greet,v3,49648.69,0.02,"Hiya, W5-162! Long time no see! (from greeter v3"
49652.09,CALL,W0-161,greet,v3,49652.16,0.07,"Hiya, W0-161! Long time no see! (from greeter v3"
49652.19,CALL,W4-161,greet,v3,49652.21,0.01,"Hiya, W4-161! Long time no see! (from greeter v3"
49652.74,CALL,W7-161,greet,v3,49652.75,0.01,"Hiya, W7-161! Long time no see! (from greeter v3"
49655.07,CALL,W3-162,greet,v3,49655.09,0.01,"Hiya, W3-162! Long time no see! (from greeter v3"
49656.14,CALL,W1-162,greet,v3,49656.15,0.01,"Hiya, W1-162! Long time no see! (from greeter v3"
49656.4,CALL,W2-162,greet,v3,49656.41,0.02,"Hiya, W2-162! Long time no see! (from greeter v3"
49658.2,CALL,W6-162,greet,v3,49658.22,0.02,"Hiya, W6-162! Long time no see! (from greeter v3"
49659.32,CALL,W5-163,greet,v3,49659.39,0.07,"Hiya, W5-163! Long time no see! (from greeter v3"
49663.23,CALL,W4-162,greet,v3,49663.25,0.02,"Hiya, W4-162! Long time no see! (from greeter v3"
49663.26,CALL,W0-162,greet,v3,49663.28,0.02,"Hiya, W0-162! Long time no see! (from greeter v3"
49663.77,CALL,W7-162,greet,v3,49663.79,0.02,"Hiya, W7-162! Long time no see! (from greeter v3"
49666.15,CALL,W3-163,greet,v3,49666.16,0.01,"Hiya, W3-163! Long time no see! (from greeter v3"
49667.35,CALL,W1-163,greet,v3,49667.37,0.02,"Hiya, W1-163! Long time no see! (from greeter v3"
49667.39,CALL,W2-163,greet,v3,49667.4,0.01,"Hiya, W2-163! Long time no see! (from greeter v3"
49669.4,CALL,W6-163,greet,v3,49669.42,0.02,"Hiya, W6-163! Long time no see! (from greeter v3"
49669.45,CALL,W5-164,greet,v3,49669.47,0.02,"Hiya, W5-164! Long time no see! (from greeter v3"
49674.27,CALL,W4-163,greet,v3,49674.32,0.05,"Hiya, W4-163! Long time no see! (from greeter v3"
49674.34,CALL,W0-163,greet,v3,49674.36,0.02,"Hiya, W0-163! Long time no see! (from greeter v3"
49674.88,CALL,W7-163,greet,v3,49674.89,0.02,"Hiya, W7-163! Long time no see! (from greeter v3"
49677.12,CALL,W3-164,greet,v3,49677.16,0.03,"Hiya, W3-164! Long time no see! (from greeter v3"
49678.25,CALL,W1-164,greet,v3,49678.27,0.02,"Hiya, W1-164! Long time no see! (from greeter v3"
49678.3,CALL,W2-164,greet,v3,49678.31,0.01,"Hiya, W2-164! Long time no see! (from greeter v3"
49680.15,CALL,W6-164,greet,v3,49680.16,0.01,"Hiya, W6-164! Long time no see! (from greeter v3"
49680.18,CALL,W5-165,greet,v3,49680.19,0.02,"Hiya, W5-165! Long time no see! (from greeter v3"
49684.94,CALL,W4-164,greet,v3,49684.97,0.03,"Hiya, W4-164! Long time no see! (from greeter v3"
49685.03,CALL,W0-164,greet,v3,49685.04,0.02,"Hiya, W0-164! Long time no see! (from greeter v3"
49685.58,CALL,W7-164,greet,v3,49685.6,0.02,"Hiya, W7-164! Long time no see! (from greeter v3"
49687.91,CALL,W3-165,greet,v3,49687.94,0.02,"Hiya, W3-165! Long time no see! (from greeter v3"
49689.16,CALL,W2-165,greet,v3,49689.18,0.02,"Hiya, W2-165! Long time no see! (from greeter v3"
49689.21,CALL,W1-165,greet,v3,49689.29,0.09,"Hiya, W1-165! Long time no see! (from greeter v3"
49690.99,CALL,W5-166,greet,v3,49691.03,0.04,"Hiya, W5-166! Long time no see! (from greeter v3"
49691.12,CALL,W6-165,greet,v3,49691.14,0.02,"Hiya, W6-165! Long time no see! (from greeter v3"
49696.07,CALL,W0-165,greet,v3,49696.09,0.01,"Hiya, W0-165! Long time no see! (from greeter v3"
49696.1,CALL,W4-165,greet,v3,49696.12,0.02,"Hiya, W4-165! Long time no see! (from greeter v3"
49696.59,CALL,W7-165,greet,v3,49696.61,0.02,"Hiya, W7-165! Long time no see! (from greeter v3"
49698.85,CALL,W3-166,greet,v3,49698.87,0.02,"Hiya, W3-166! Long time no see! (from greeter v3"
49700.0,CALL,W1-166,greet,v3,49700.04,0.03,"Hiya, W1-166! Long time no see! (from greeter v3"
49700.06,CALL,W2-166,greet,v3,49700.07,0.02,"Hiya, W2-166! Long time no see! (from greeter v3"
49702.03,CALL,W6-166,greet,v3,49702.07,0.04,"Hiya, W6-166! Long time no see! (from greeter v3"
49702.1,CALL,W5-167,greet,v3,49702.11,0.01,"Hiya, W5-167! Long time no see! (from greeter v3"
49706.76,CALL,W4-166,greet,v3,49706.84,0.08,"Hiya, W4-166! Long time no see! (from greeter v3"
49706.87,CALL,W0-166,greet,v3,49706.89,0.02,"Hiya, W0-166! Long time no see! (from greeter v3"
49707.38,CALL,W7-166,greet,v3,49707.39,0.02,"Hiya, W7-166! Long time no see! (from greeter v3"
49710.12,CALL,W3-167,greet,v3,49710.13,0.02,"Hiya, W3-167! Long time no see! (from greeter v3"
49711.2,CALL,W2-167,greet,v3,49711.22,0.02,"Hiya, W2-167! Long time no see! (from greeter v3"
49711.25,CALL,W1-167,greet,v3,49711.26,0.01,"Hiya, W1-167! Long time no see! (from greeter v3"
49712.94,CALL,W5-168,greet,v3,49712.95,0.01,"Hiya, W5-168! Long time no see! (from greeter v3"
49713.48,CALL,W6-167,greet,v3,49713.49,0.01,"Hiya, W6-167! Long time no see! (from greeter v3"
49717.13,CALL,W0-167,greet,v3,49717.15,0.02,"Hiya, W0-167! Long time no see! (from greeter v3"
49717.62,CALL,W7-167,greet,v3,49717.66,0.04,"Hiya, W7-167! Long time no see! (from greeter v3"
49717.7,CALL,W4-167,greet,v3,49717.72,0.02,"Hiya, W4-167! Long time no see! (from greeter v3"
49720.15,CALL,W3-168,greet,v3,49720.26,0.11,"Hiya, W3-168! Long time no see! (from greeter v3"
49721.24,CALL,W2-168,greet,v3,49721.29,0.05,"Hiya, W2-168! Long time no see! (from greeter v3"
49721.31,CALL,W1-168,greet,v3,49721.33,0.02,"Hiya, W1-168! Long time no see! (from greeter v3"
49723.88,CALL,W5-169,greet,v3,49723.9,0.02,"Hiya, W5-169! Long time no see! (from greeter v3"
49724.49,CALL,W6-168,greet,v3,49724.51,0.02,"Hiya, W6-168! Long time no see! (from greeter v3"
49728.05,CALL,W4-168,greet,v3,49728.07,0.02,"Hiya, W4-168! Long time no see! (from greeter v3"
49728.09,CALL,W0-168,greet,v3,49728.11,0.02,"Hiya, W0-168! Long time no see! (from greeter v3"
49728.57,CALL,W7-168,greet,v3,49728.66,0.08,"Hiya, W7-168! Long time no see! (from greeter v3"
49730.51,CALL,W3-169,greet,v3,49730.52,0.02,"Hiya, W3-169! Long time no see! (from greeter v3"
49732.29,CALL,W2-169,greet,v3,49732.34,0.05,"Hiya, W2-169! Long time no see! (from greeter v3"
49732.36,CALL,W1-169,greet,v3,49732.37,0.01,"Hiya, W1-169! Long time no see! (from greeter v3"
49735.06,CALL,W5-170,greet,v3,49735.07,0.02,"Hiya, W5-170! Long time no see! (from greeter v3"
49735.68,CALL,W6-169,greet,v3,49735.69,0.02,"Hiya, W6-169! Long time no see! (from greeter v3"
49739.41,CALL,W0-169,greet,v3,49739.42,0.02,"Hiya, W0-169! Long time no see! (from greeter v3"
49739.47,CALL,W4-169,greet,v3,49739.49,0.02,"Hiya, W4-169! Long time no see! (from greeter v3"
49739.96,CALL,W7-169,greet,v3,49739.99,0.03,"Hiya, W7-169! Long time no see! (from greeter v3"
49740.9,CALL,W3-170,greet,v3,49740.91,0.02,"Hiya, W3-170! Long time no see! (from greeter v3"
49742.54,CALL,W2-170,greet,v3,49742.55,0.02,"Hiya, W2-170! Long time no see! (from greeter v3"
49743.08,CALL,W1-170,greet,v3,49743.1,0.02,"Hiya, W1-170! Long time no see! (from greeter v3"
49745.81,CALL,W6-170,greet,v3,49745.84,0.03,"Hiya, W6-170! Long time no see! (from greeter v3"
49746.47,CALL,W5-171,greet,v3,49746.53,0.06,"Hiya, W5-171! Long time no see! (from greeter v3"
49749.96,CALL,W0-170,greet,v3,49749.98,0.02,"Hiya, W0-170! Long time no see! (from greeter v3"
49750.46,CALL,W4-170,greet,v3,49750.48,0.02,"Hiya, W4-170! Long time no see! (from greeter v3"
49750.96,CALL,W7-170,greet,v3,49751.0,0.04,"Hiya, W7-170! Long time no see! (from greeter v3"
49751.15,CALL,W3-171,greet,v3,49751.25,0.11,"Hiya, W3-171! Long time no see! (from greeter v3"
49753.49,CALL,W2-171,greet,v3,49753.5,0.01,"Hiya, W2-171! Long time no see! (from greeter v3"
49754.06,CALL,W1-171,greet,v3,49754.09,0.03,"Hiya, W1-171! Long time no see! (from greeter v3"
49756.96,CALL,W6-171,greet,v3,49756.97,0.02,"Hiya, W6-171! Long time no see! (from greeter v3"
49757.5,CALL,W5-172,greet,v3,49757.51,0.02,"Hiya, W5-172! Long time no see! (from greeter v3"
49760.91,CALL,W0-171,greet,v3,49760.95,0.04,"Hiya, W0-171! Long time no see! (from greeter v3"
49761.61,CALL,W4-171,greet,v3,49761.63,0.02,"Hiya, W4-171! Long time no see! (from greeter v3"
49762.21,CALL,W3-172,greet,v3,49762.22,0.01,"Hiya, W3-172! Long time no see! (from greeter v3"
49762.24,CALL,W7-171,greet,v3,49762.25,0.01,"Hiya, W7-171! Long time no see! (from greeter v3"
49764.47,CALL,W2-172,greet,v3,49764.62,0.16,"Hiya, W2-172! Long time no see! (from greeter v3"
49765.23,CALL,W1-172,greet,v3,49765.25,0.02,"Hiya, W1-172! Long time no see! (from greeter v3"
49767.75,CALL,W6-172,greet,v3,49767.77,0.02,"Hiya, W6-172! Long time no see! (from greeter v3"
49768.28,CALL,W5-173,greet,v3,49768.3,0.02,"Hiya, W5-173! Long time no see! (from greeter v3"
49770.98,CALL,W0-172,greet,v3,49770.99,0.01,"Hiya, W0-172! Long time no see! (from greeter v3"
49772.6,CALL,W3-173,greet,v3,49772.67,0.06,"Hiya, W3-173! Long time no see! (from greeter v3"
49772.69,CALL,W7-172,greet,v3,49772.7,0.02,"Hiya, W7-172! Long time no see! (from greeter v3"
49773.2,CALL,W4-172,greet,v3,49773.22,0.02,"Hiya, W4-172! Long time no see! (from greeter v3"
49775.06,CALL,W2-173,greet,v3,49775.08,0.02,"Hiya, W2-173! Long time no see! (from greeter v3"
49775.67,CALL,W1-173,greet,v3,49775.7,0.04,"Hiya, W1-173! Long time no see! (from greeter v3"
49778.17,CALL,W6-173,greet,v3,49778.19,0.02,"Hiya, W6-173! Long time no see! (from greeter v3"
49778.71,CALL,W5-174,greet,v3,49778.72,0.02,"Hiya, W5-174! Long time no see! (from greeter v3"
49781.01,CALL,W0-173,greet,v3,49781.03,0.02,"Hiya, W0-173! Long time no see! (from greeter v3"
49782.73,CALL,W7-173,greet,v3,49782.76,0.03,"Hiya, W7-173! Long time no see! (from greeter v3"
49783.28,CALL,W4-173,greet,v3,49783.3,0.03,"Hiya, W4-173! Long time no see! (from greeter v3"
